ticker,name,strategy,current_price,daily_return,per,pbr,market_cap,rsi,bb_position,ma_div_20,ma_div_60,52w_position,from_52w_high,from_52w_low,volume_signal,entry_score,score_details
419530,SAMG엔터,A+B,36100,-2.826379542395693,10.37032138888889,4.319914634591961,3546.649915,35.51020408163265,0.07622633283440244,-5.2493438320209975,-11.285863488357805,0.26817105099114824,-61.9198312236287,147.42974640164496,0.7105172991999534,0.7752283775769151,"{'rsi': np.float64(0.8622448979591837), 'bollinger': np.float64(0.9237736671655976), '52week': np.float64(0.7318289490088518), 'ma': np.float64(0.7821465872089451), 'volume': np.float64(0.3552586495999767)}"
462870,시프트업,A,33300,-4.310344827586207,10.215483621227888,2.3145301803607214,19634.15952,50.22026431718062,0.21297825704713,-3.3521985198084456,-8.54579576143177,0.006993006993006993,-51.59883720930233,0.7564296520423601,1.3734881243661192,0.7406828298854082,"{'rsi': np.float64(0.4944933920704845), 'bollinger': np.float64(0.78702174295287), '52week': np.float64(0.993006993006993), 'ma': np.float64(0.7136448940357942), 'volume': np.float64(0.6867440621830596)}"
041510,에스엠,A,105800,-8.793103448275861,7.952259363099147,1.8722045153810483,24222.58202,39.900249376558605,0.0,-7.050296507797057,-4.406228352859685,0.36813922356091033,-30.84967320261438,35.1213282247765,1.078792659654864,0.7220594102533228,"{'rsi': np.float64(0.7524937655860349), 'bollinger': 1, '52week': np.float64(0.6318607764390897), 'ma': np.float64(0.6101557088214922), 'volume': np.float64(0.539396329827432)}"
039130,하나투어,A+B,45100,-2.591792656587473,8.376450038369304,3.944641068322982,6985.959332,51.58730158730159,0.26612544560631834,-1.2372714332639878,-4.391760590750092,0.014705882352941176,-22.905982905982906,0.4454342984409799,1.1897560018316216,0.6896244084151977,"{'rsi': np.float64(0.4603174603174603), 'bollinger': np.float64(0.7338745543936817), '52week': np.float64(0.9852941176470589), 'ma': np.float64(0.6097940147687523), 'volume': np.float64(0.5948780009158108)}"
071970,HD현대마린엔진,B,84000,-5.084745762711865,27.583790706679572,7.584257599148256,28494.0558,26.63043478260869,0.0,-9.628832705755782,-3.5775779605892537,0.7756033920417482,-16.99604743083004,242.15885947046846,0.7826005370204623,0.6631170686435324,"{'rsi': 1.0, 'bollinger': 1, '52week': np.float64(0.22439660795825178), 'ma': np.float64(0.5894394490147313), 'volume': np.float64(0.39130026851023114)}"
439260,대한조선,A,68900,-1.0057471264367817,9.908409469204928,2.6065032372348784,26544.628968,49.52830188679245,0.47080757839278886,-0.3687368953799436,-0.02901915264074289,0.2196078431372549,-36.61453541858325,19.410745233968804,3.007080919595584,0.6290297325078794,"{'rsi': np.float64(0.5117924528301888), 'bollinger': np.float64(0.5291924216072111), '52week': np.float64(0.7803921568627451), 'ma': np.float64(0.5007254788160186), 'volume': 1.0}"
033500,동성화인텍,A+B,26600,-6.172839506172839,13.013385650897227,3.2693464770491802,7977.205404,41.66666666666667,0.2405714687555569,-3.631917398786342,-2.679959754870575,0.5242656449553001,-21.879588839941263,44.64382816748233,1.058333944271411,0.6142191243313203,"{'rsi': np.float64(0.7083333333333333), 'bollinger': np.float64(0.7594285312444431), '52week': np.float64(0.47573435504469985), 'ma': np.float64(0.5669989938717643), 'volume': np.float64(0.5291669721357055)}"
200670,휴메딕스,A,41750,-4.571428571428571,8.478292540687162,1.7679094174208145,4688.495775,56.934306569343065,0.5931644545567304,1.0895883777239708,-3.3713933035025407,0.19312796208530805,-44.92084432717678,24.25595238095238,1.3829320133672494,0.550749269694808,"{'rsi': np.float64(0.3266423357664234), 'bollinger': np.float64(0.4068355454432696), '52week': np.float64(0.806872037914692), 'ma': np.float64(0.5842848325875635), 'volume': np.float64(0.6914660066836247)}"
059210,메타바이오메드,A,4745,-2.965235173824131,7.324585617857143,1.0998965201732673,1333.07458245,55.30973451327434,0.5281201900900842,0.32773020403848185,-6.177396233254797,0.31334622823984526,-27.223926380368095,20.584498094027953,1.1214046583166752,0.544810778296165,"{'rsi': np.float64(0.36725663716814144), 'bollinger': np.float64(0.47187980990991585), '52week': np.float64(0.6866537717601547), 'ma': np.float64(0.6544349058313699), 'volume': np.float64(0.5607023291583376)}"
084670,동양고속,B,54900,11.133603238866396,999.0,3.0279378685714287,1589.667381,49.42857142857143,0.41825661452172835,-3.603880426671349,17.43650442793378,0.38051007556675065,-58.90718562874252,736.890243902439,5.171830359424467,0.5126100646357263,"{'rsi': np.float64(0.5142857142857142), 'bollinger': np.float64(0.5817433854782716), '52week': np.float64(0.6194899244332494), 'ma': np.float64(0.0640873893016555), 'volume': 1.0}"
